names,x,y,custom_data,manual_label,correct_label,x2,y2,x3,y3,x4,y4,Area_pxl,AreaNoHole_Area_pxl,Solidity,Perimeter_pxl,ConvexPerimeter_pxl,Convexity,Max_ConvexityDef
frame_55_2017-09-19_05_15_40.665_1240_420.png,-13.6940857,-19.1142365,880,xxxx,Appendic_Unfoc,13.2551982,19.891102,-4.1428808,20.5491028,11.125137,-11.5390061,3731,3654.5,0.650846,574.499573,278.943085,0.485541,52.84375
frame_55_2017-09-17_18_01_46.881_500_196.png,-19.4911874,15.2720988,881,xxxx,Appendic_Unfoc,14.1125692,-11.4991971,-12.1795945,-9.0114939,9.9550691,-1.2512909,813,708,0.564143,174.166519,142.266464,0.816842,12.554688
frame_559_2017-09-21_00_08_23.959_320_506.png,-15.7115505,-9.2154766,882,xxxx,Appendic_Unfoc,-12.7643001,15.8407802,15.0010251,1.2979853,-6.7582928,8.7590116,6039.5,6039.5,0.477846,811.536133,440.294006,0.542544,63.964844
frame_559_2017-09-20_23_57_16.170_816_522.png,8.0545922,17.5536371,883,xxxx,Appendic_Unfoc,7.4706375,-0.6864627,-3.4391797,-12.0016638,-12.6021287,-2.2371826,5351,5351,0.642416,482.75946,364.748688,0.75555,42.253906
frame_559_2017-09-19_17_35_33.591_540_465.png,-6.4146733,19.8092633,884,xxxx,Appendic_Unfoc,9.7781748,-15.9100415,-16.794358,0.8512705,2.5495671,-12.0673408,8005,8005,0.645252,599.386841,485.004059,0.809167,42.691406
frame_558_2017-09-29_00_01_37.713_0_724.png,14.8230372,10.8803567,885,xxxx,Appendic_Unfoc,-17.439963,-7.1722097,-8.0887622,-12.901054,15.6109495,-17.9895487,2208.5,2110,0.47051,382.433533,287.440155,0.751608,40.183594
frame_558_2017-09-21_00_08_23.959_683_233.png,17.7883309,-7.8537454,886,xxxx,Appendic_Unfoc,19.5967476,12.6062531,12.0357474,-15.9681599,-0.7711091,13.7725501,5465,5465,0.472546,607.126953,437.568939,0.720721,66.171875
frame_558_2017-09-20_23_57_16.170_297_464.png,14.4949582,5.8795763,887,xxxx,Appendic_Unfoc,18.9773658,5.5578632,-8.9857271,10.6608733,-2.9425867,5.3264956,6697,5793.5,0.604434,514.558411,374.463165,0.727737,41.9375
frame_558_2017-09-20_18_01_09.974_1279_408.png,-4.1319801,18.9406883,888,xxxx,Appendic_Unfoc,-4.1125623,-18.4518471,-16.5456943,19.041948,-6.4425544,19.8257395,2649.5,2649.5,0.862608,244.06601,225.654083,0.924562,8.226562
frame_558_2017-09-19_17_35_33.591_889_361.png,11.617924,9.7112574,889,xxxx,Appendic_Unfoc,-9.7485295,-4.962155,4.4201651,1.1207128,-16.758328,14.2946669,6454.5,6454.5,0.753458,442.090393,400.462433,0.905838,22.039062
frame_558_2017-09-17_19_05_12.402_1530_1868.png,-2.4280109,-5.8564483,890,xxxx,Appendic_Unfoc,-19.5774444,-2.0265997,18.7085216,9.0326968,9.1114528,-9.4361052,1730.5,1725,0.589643,328.977692,204.956863,0.623011,30.984375
frame_558_2017-09-17_09_55_34.504_1985_1925.png,12.6356405,-13.2012491,891,xxxx,Appendic_Unfoc,-3.1721078,-14.4019331,14.9956269,3.0898298,-6.727159,19.8490935,877.5,877.5,0.62701,212.953323,142.443787,0.668897,19.984375
frame_556_2017-09-21_01_26_17.933_753_1278.png,-16.4656635,20.3561631,892,xxxx,Appendic_Unfoc,16.6876002,-0.8091954,18.7367595,-1.23257,-3.1648283,-6.7858871,1491.5,1491.5,0.726498,240.208145,172.144089,0.716646,29.730469
frame_556_2017-09-17_19_05_12.402_276_1849.png,15.8239152,-10.7692377,893,xxxx,Appendic_Unfoc,13.5303815,14.2780388,6.8483499,3.1370223,20.3074393,5.937485,873.5,873.5,0.602206,235.72287,142.141724,0.603004,27.226562
frame_556_2017-09-17_03_13_56.451_832_992.png,-1.6091412,10.7004314,894,xxxx,Appendic_Unfoc,-10.0410622,-17.6506346,-5.6006985,-8.504951,-1.9275225,-8.6690163,2320.5,2320.5,0.751336,291.521851,208.724457,0.715982,20.800781
frame_555_2017-09-30_06_04_25.087_0_770.png,2.1926964,16.5371836,895,xxxx,Appendic_Unfoc,2.9267122,-1.1619397,4.61574,2.130875,-7.6044596,-15.709547,6239,6239,0.864666,369.504608,328.437012,0.888858,10.527344
frame_555_2017-09-21_01_26_17.933_1688_666.png,-9.3795251,-4.4698167,896,xxxx,Appendic_Unfoc,2.0149685,-4.3267501,-1.0605903,2.8091102,-3.8289513,15.3322097,1594.5,1551.5,0.835938,191.095459,168.567917,0.882114,8.652344
frame_555_2017-09-21_00_08_23.959_691_291.png,-14.2664493,16.5148056,897,xxxx,Appendic_Unfoc,-15.3546989,3.2515154,-17.0785968,10.6241394,-8.1621173,-14.7772024,10042.5,10042.5,0.700974,732.090393,667.736511,0.912096,22.808594
frame_555_2017-09-19_16_53_16.639_601_1075.png,11.2466236,-14.6667437,898,xxxx,Appendic_Unfoc,11.2773183,19.2985558,-10.56411,-12.5921591,9.0791162,10.1674068,2890.5,2890.5,0.645201,338.149261,253.270447,0.74899,36.222656
frame_554_2017-09-19_15_28_43.608_1929_495.png,1.7331915,-0.3811059,899,xxxx,Appendic_Unfoc,-8.3874963,-17.9401633,-8.5701864,-18.6467459,-10.4727901,11.6269769,1221.5,1117.5,0.546588,261.036591,171.369232,0.656495,27.257812
frame_554_2017-09-16_20_53_26.537_482_550.png,6.5035227,14.5404924,900,xxxx,Appendic_Unfoc,-7.3362962,12.5128124,9.1193551,-17.9504427,19.0653851,8.0757309,8649.5,8649.5,0.609291,656.541199,500.765137,0.762732,70.660156
frame_553_2017-09-20_23_46_08.531_95_1671.png,13.3738885,14.5814959,901,xxxx,Appendic_Unfoc,9.3940873,16.472003,-16.6066353,-13.0531538,13.5530004,17.1147101,5576,5576,0.670152,611.671143,344.878387,0.56383,56.203125
frame_553_2017-09-19_15_28_43.608_1279_847.png,-18.0006561,6.5107129,902,xxxx,Appendic_Unfoc,14.0141219,-10.5978923,-10.0970359,-14.809497,-0.5171696,-18.1536969,1232.5,1081,0.576687,216.610168,190.193649,0.878046,12.550781
frame_553_2017-09-17_04_59_37.593_272_1003.png,11.1581495,8.675961,903,xxxx,Appendic_Unfoc,20.6949769,-19.0291854,-13.503816,-19.7518285,-20.5261049,17.8891672,2819.5,2819.5,0.546892,380.291412,310.382874,0.816171,26.984375
frame_553_2017-09-16_20_53_26.537_1356_748.png,14.0654134,-1.7450323,904,xxxx,Appendic_Unfoc,-13.9816119,6.2600794,11.7749233,3.8866184,18.3473483,16.490856,14621.5,14619.5,0.560951,1130.732056,623.142334,0.551096,108.617188
frame_552_2017-09-29_12_04_58.884_567_1934.png,14.4686269,10.0060955,905,xxxx,Appendic_Unfoc,11.5722809,0.8747853,11.9332961,-9.4741406,6.2734803,6.9913739,740.5,740.5,0.392942,246.693436,180.374741,0.73117,18.566406
frame_552_2017-09-16_19_07_44.613_1263_1922.png,4.4545664,-10.266638,906,xxxx,Appendic_Unfoc,-6.2043532,-3.6322047,-19.2033066,8.9302784,4.9172013,-5.8852793,1005.5,1005.5,0.47474,275.521851,190.718262,0.692207,22.347656
frame_551_2017-09-24_18_05_45.523_0_353.png,-0.9357766,0.6983794,907,xxxx,Appendic_Unfoc,-2.2960544,-4.0041306,13.1306051,-8.5921121,8.4827193,-4.6185513,539.5,539.5,0.727089,127.840622,105.083214,0.821986,9.667969
frame_551_2017-09-20_23_46_08.531_727_1539.png,-11.3931254,15.9805629,908,xxxx,Appendic_Unfoc,-10.2317232,4.1941839,3.5967864,-0.8076726,-18.2193405,1.1446309,3101,3101,0.571613,408.676178,281.171143,0.688005,42.191406
frame_551_2017-09-16_19_07_44.613_1191_1964.png,8.803716,-13.1916286,909,xxxx,Appendic_Unfoc,15.1001111,-15.1781234,-14.1011017,1.2802043,-15.0711776,-19.3570564,1821.5,1600,0.647249,283.664001,191.606812,0.675471,19.019531
frame_550_2017-09-20_23_46_08.531_1061_1533.png,6.6535908,-7.5386448,910,xxxx,Appendic_Unfoc,11.3700978,-18.3835633,-2.7012594,10.6474168,-3.2628283,-3.6287862,3022,3022,0.689561,418.61731,252.410858,0.602963,41.753906
frame_550_2017-09-17_04_59_37.593_166_965.png,-13.6199428,15.4809553,911,xxxx,Appendic_Unfoc,-8.2296665,6.9521427,10.5176122,20.3887053,12.8357471,10.2826162,3765.5,3765.5,0.711815,369.806122,326.935516,0.884073,12.675781
frame_550_2017-09-16_19_07_44.613_1190_1891.png,10.0566854,-19.8106744,912,xxxx,Appendic_Unfoc,12.278047,-13.0870429,-4.6834505,-0.9114387,3.5050472,13.5234522,1140,1080,0.631025,251.62236,167.817078,0.66694,20.125
frame_54_2017-09-19_16_53_16.639_204_478.png,0.1575637,9.4768608,913,xxxx,Appendic_Unfoc,-17.195183,-0.8040194,13.9886399,17.8759198,20.6284458,5.5439592,7978.5,7978.5,0.397187,752.281311,596.920105,0.79348,73.398438
frame_54_2017-09-17_07_06_27.729_295_1304.png,-6.0094129,-20.8902561,914,xxxx,Appendic_Unfoc,-6.5678056,6.1237705,5.39803,-5.6779891,-4.9985014,15.3150683,719.5,719.5,0.544869,217.036575,143.475632,0.661067,24.851562
frame_54_2017-09-17_00_03_41.880_1487_1486.png,13.1151988,-17.78079,915,xxxx,Appendic_Unfoc,11.2297263,-5.1619835,-17.1948855,-2.4243911,-4.143212,-11.7423642,1442.5,1442.5,0.73075,210.267029,183.339203,0.871935,12.53125
frame_54_2017-09-16_19_07_44.613_759_1400.png,-18.8602265,20.944831,916,xxxx,Appendic_Unfoc,-1.5336416,5.3172801,16.7401804,17.695217,2.5509493,-6.977973,2111.5,1884.5,0.632807,340.149261,206.933167,0.60836,25.597656
frame_549_2017-09-21_20_21_24.131_1958_78.png,5.8100899,-3.3387019,917,xxxx,Appendic_Unfoc,18.2653596,11.4479979,-8.7073515,-6.7832548,-13.6417556,-9.5455555,1099.5,1099.5,0.658186,227.036575,168.504776,0.742192,12.496094
frame_549_2017-09-21_20_21_24.131_1957_145.png,7.0964942,1.6760879,918,xxxx,Appendic_Unfoc,-19.8668201,16.0962889,-15.5380564,-15.2319552,-15.5034396,19.1904061,625.5,619.5,0.720349,148.267029,112.994957,0.762104,8.976562
frame_549_2017-09-21_01_26_17.933_90_746.png,2.7604585,7.343084,919,xxxx,Appendic_Unfoc,0.0877117,7.5397198,-10.1436082,20.5826199,-18.4037982,1.53758,2034,2028,0.65251,374.676178,212.532104,0.567242,29.570312
frame_548_2017-09-19_15_28_43.608_1017_492.png,5.3199543,-15.8921407,920,xxxx,Appendic_Unfoc,19.5864542,12.7176032,1.3506451,10.6852311,-11.4959076,9.168011,4342,3714.5,0.464051,579.303589,356.049011,0.614616,45.589844
frame_548_2017-09-19_01_44_17.054_1862_217.png,-3.914054,12.2435644,921,xxxx,Appendic_Unfoc,-0.1971999,-11.8663211,12.6068782,-20.8641925,-5.4799292,13.7561822,1006,1006,0.661407,189.681244,150.62001,0.794069,17.371094
frame_547_2017-09-19_16_53_16.639_1539_1691.png,-1.8234052,15.7223035,922,xxxx,Appendic_Unfoc,9.9592903,14.4625214,13.7160317,-0.9290646,4.4489849,-15.2657903,961.5,961.5,0.73313,203.438599,165.615692,0.814082,11
frame_547_2017-09-19_01_44_17.054_1417_199.png,11.9131475,6.7085181,923,xxxx,Appendic_Unfoc,-1.4814782,-6.3407133,0.6749662,-8.2464013,1.6717635,-10.434344,1562.5,1557,0.626685,298.835571,196.019287,0.655944,31.339844
frame_546_2017-09-19_16_53_16.639_1551_1018.png,-12.2907739,-13.1250934,924,xxxx,Appendic_Unfoc,-16.2715762,-9.8169936,-18.2804059,-12.4952357,4.5363774,-3.8493531,1046.5,1046.5,0.805,159.639603,147.978104,0.926951,6.8125
frame_546_2017-09-17_22_57_43.580_1795_1977.png,6.5419428,-0.0856399,925,xxxx,Appendic_Unfoc,-4.8282208,-13.9427221,-7.3260377,12.7173528,-13.7201754,-1.944958,1491,1491,0.693973,246.45079,212.227707,0.861136,9.929688
frame_546_2017-09-17_08_52_09.774_23_519.png,-8.5325376,10.3493251,926,xxxx,Appendic_Unfoc,-2.2459772,19.2940547,3.292767,17.6777634,9.5762212,8.0567575,816.5,687,0.703533,138.953323,116.066032,0.835288,7.410156
frame_546_2017-09-16_20_53_26.537_1486_316.png,0.4782175,-15.2560909,927,xxxx,Appendic_Unfoc,5.9033394,7.9388873,-13.1470513,-13.3373861,-17.4998205,-8.0451621,933,933,0.674864,174.367538,140.184326,0.803959,19.96875
frame_545_2017-09-20_17_05_31.514_1264_1545.png,17.9082466,-1.4541904,928,xxxx,Appendic_Unfoc,14.6299052,-17.2965442,-19.2549288,19.2134674,17.5171756,20.5298678,4838,4838,0.552725,558.75946,423.935516,0.758708,24.765625
frame_545_2017-09-17_21_12_02.320_696_1067.png,-2.0632014,-11.7599551,929,xxxx,Appendic_Unfoc,4.3800188,20.8472331,-8.9603138,19.9297597,8.848393,15.8819844,1693,1671.5,0.527287,308.048767,219.808716,0.713552,28.226562
frame_545_2017-09-16_19_07_44.613_1743_124.png,4.5998837,-13.2827786,930,xxxx,Appendic_Unfoc,-6.5371952,15.4512252,20.4714897,-8.8789875,16.0042651,5.0776956,6211.5,6123,0.398854,797.595032,505.248749,0.633465,67.566406
frame_544_2017-09-17_21_12_02.320_1214_1132.png,-12.7046996,6.2982363,931,xxxx,Appendic_Unfoc,16.7142815,12.4856592,-7.2636534,-5.5467694,14.4591187,-20.40957,894.5,770,0.693694,162.409164,142.704529,0.878673,10.179688
frame_544_2017-09-16_19_07_44.613_1340_451.png,3.1953031,-10.2218582,932,xxxx,Appendic_Unfoc,-8.2992611,10.1050392,-20.6237618,-3.02697,0.2915429,14.9831005,5924,5887.5,0.478542,626.097534,500.915802,0.80006,53.878906
frame_543_2017-09-21_23_41_42.650_1690_1084.png,18.9510927,18.415284,933,xxxx,Appendic_Unfoc,-9.8728767,1.028142,1.8685104,-12.3192642,2.4781849,5.8547854,2397.5,2397.5,0.448508,389.688385,286.45755,0.735094,47.925781
frame_543_2017-09-19_09_08_21.071_290_655.png,-13.091056,5.2953248,934,xxxx,Appendic_Unfoc,-2.9239419,17.2275888,10.3935302,12.7740624,16.0086851,-18.1585156,1067,1061,0.475998,285.906647,186.612823,0.652705,20.046875
frame_543_2017-09-17_21_12_02.320_1381_1180.png,6.7246988,5.4737945,935,xxxx,Appendic_Unfoc,9.0627786,-18.5484559,15.9588001,-0.3381083,13.1750209,-2.7889558,1313.5,1311.5,0.539712,317.806122,208.751663,0.656852,26.863281
frame_543_2017-09-16_23_42_32.649_11_76.png,6.2667168,11.0942296,936,xxxx,Appendic_Unfoc,-1.5536347,-5.4240399,-11.2290404,17.3576087,12.6489635,7.7363195,13070,12930,0.694937,728.925964,550.690979,0.755483,67.457031
frame_543_2017-09-16_20_53_26.537_466_1205.png,-4.933813,12.6249024,937,xxxx,Appendic_Unfoc,-9.7339907,-19.8696935,-10.1092613,16.0118006,-10.9414108,-16.4849526,4169.5,4169.5,0.715978,397.060974,339.446716,0.854898,27.796875
frame_543_2017-09-16_19_07_44.613_962_890.png,-9.4787811,-5.943954,938,xxxx,Appendic_Unfoc,16.0872415,-6.9444529,13.6937955,2.3541639,-16.30473,15.1271991,5017.5,5009.5,0.428877,663.31073,447.190247,0.674179,64.859375
frame_543_2017-09-16_19_07_44.613_172_1428.png,17.569611,-14.6838429,939,xxxx,Appendic_Unfoc,18.4887004,15.4557509,10.8430032,1.2911999,-12.6873625,18.3585598,876.5,876.5,0.434988,244.693436,177.678192,0.726126,28.566406
frame_543_2017-09-16_09_58_07.899_1383_247.png,0.8803033,5.5170054,940,xxxx,Appendic_Unfoc,-17.3454441,-17.2371644,-10.2635521,7.2189839,-2.5056792,2.615421,1104.5,1017.5,0.570028,234.5513,167.708038,0.715016,27
frame_542_2017-09-21_22_57_12.103_1187_43.png,-7.6897669,-9.7992919,941,xxxx,Appendic_Unfoc,17.4457833,13.8772239,-14.2330803,3.2909451,-19.5745876,-13.6130727,3932,3419,0.591574,517.1026,295.7341,0.571906,32.621094
frame_542_2017-09-21_22_57_12.103_1085_24.png,16.723609,20.9771765,942,xxxx,Appendic_Unfoc,-2.5566249,17.7006617,15.4388695,-14.5244247,-19.0068512,11.032541,6909.5,6685.5,0.488581,893.560547,461.376862,0.516335,55.421875
frame_542_2017-09-16_23_42_32.649_379_0.png,4.9962402,-20.8600229,943,xxxx,Appendic_Unfoc,5.5190088,6.1383161,14.0774606,17.7017913,16.7252163,-1.3139551,9016.5,9016.5,0.669103,626.315796,467.321167,0.746143,61.683594
frame_542_2017-09-16_20_53_26.537_1269_1519.png,16.4605925,17.7762395,944,xxxx,Appendic_Unfoc,9.2239781,-12.3124623,11.2892687,14.922273,-12.5971385,19.9479034,5395,5395,0.659576,467.303589,354.102325,0.757756,46.3125
frame_542_2017-09-16_15_15_13.245_1039_0.png,-6.8968459,10.4719819,945,xxxx,Appendic_Unfoc,-10.9239825,-9.0943666,-7.6051128,9.8805675,-17.5431159,14.5865134,999.5,999.5,0.576081,249.72287,183.939316,0.736574,17.839844
frame_542_2017-09-16_03_16_29.254_1900_1853.png,-3.8585207,13.3627863,946,xxxx,Appendic_Unfoc,15.0595934,-4.475639,-11.0484414,17.1567722,2.6687217,12.6983263,5257.5,5172.5,0.861366,375.605133,289.017853,0.769473,13.417969
frame_541_2017-09-21_22_57_12.103_1445_219.png,-14.2450712,6.9225736,947,xxxx,Appendic_Unfoc,7.1980463,-18.2031189,-0.1622141,3.5423727,13.6861388,0.6732279,15000.5,12853,0.552473,974.246826,583.929688,0.599365,47.222656
frame_541_2017-09-21_13_29_38.934_1846_1811.png,2.280159,-9.8352204,948,xxxx,Appendic_Unfoc,19.2096533,15.390943,11.1553878,-0.4832897,-3.0278296,-3.780125,789.5,789.5,0.558345,241.036575,175.362183,0.727534,17.925781
frame_541_2017-09-20_18_23_25.361_1021_680.png,1.2858934,19.6406126,949,xxxx,Appendic_Unfoc,-20.3456492,-18.9503716,-18.9441568,-19.3618393,-18.3418786,-11.2685841,4686.5,4686.5,0.642735,504.173645,320.10733,0.634915,42.558594
frame_541_2017-09-17_08_09_52.805_1486_1684.png,5.5383394,1.5463038,950,xxxx,Appendic_Unfoc,11.965498,0.7322502,-16.9684514,2.1937761,-4.7615379,-7.9357517,1781.5,1781.5,0.482922,371.664001,247.523087,0.665986,37.222656
frame_541_2017-09-17_04_59_37.593_183_774.png,8.2456705,-1.8312564,951,xxxx,Appendic_Unfoc,15.719173,-16.8423268,-19.142953,-4.1751409,-9.9751102,-8.5029691,811,811,0.474685,241.82338,197.125122,0.815162,15.410156
frame_541_2017-09-16_19_07_44.613_182_1972.png,18.3085962,11.1652729,952,xxxx,Appendic_Unfoc,-20.1061735,0.0407636,3.8020631,2.5906389,-10.3873235,-10.6246834,2365.5,2365.5,0.800508,273.320862,223.981445,0.819482,16
frame_540_2017-09-21_22_57_12.103_1819_449.png,-5.9258843,13.5748436,953,xxxx,Appendic_Unfoc,-17.3437649,-11.8367075,20.6702116,-11.2922861,17.6319575,14.530143,9361,8513,0.633054,691.955383,449.109619,0.649044,43.335938
frame_540_2017-09-21_00_08_23.959_60_1246.png,-16.9888305,6.4895474,954,xxxx,Appendic_Unfoc,12.9396978,-1.9390106,4.9971362,0.5511798,16.0592646,16.3315136,1819.5,1819.5,0.651217,276.835571,205.908752,0.743794,22.273438
frame_53_2017-09-19_16_53_16.639_869_914.png,-5.6664442,-1.0494322,955,xxxx,Appendic_Unfoc,4.2120361,19.1463663,-2.7097609,2.6404226,-17.8051145,10.7684193,8434,8434,0.380587,804.607178,622.29364,0.773413,77.144531
frame_53_2017-09-17_07_06_27.729_1255_644.png,10.4501687,12.4506282,956,xxxx,Appendic_Unfoc,16.8519933,6.7111902,6.0941477,1.7066312,-14.5442954,-12.1989287,1285.5,1285.5,0.560619,306.634552,178.095428,0.580807,29.351562
frame_53_2017-09-16_18_04_20.306_252_1433.png,3.4493754,-16.9019111,957,xxxx,Appendic_Unfoc,-12.7480805,18.7036584,15.685416,-10.7300491,-10.8148422,13.895605,1600.5,1600.5,0.513804,292.350281,212.688446,0.727512,38.292969
frame_539_2017-09-21_02_10_48.705_1197_356.png,-18.2520655,13.1385355,958,xxxx,Appendic_Unfoc,-16.2395596,-5.6916508,-1.4376499,-5.0802699,0.6997099,-6.1592961,2715.5,2670,0.632626,424.859955,256.516876,0.603768,47.046875
frame_539_2017-09-19_15_28_43.608_299_1332.png,-7.2836341,-1.0302393,959,xxxx,Appendic_Unfoc,5.6586572,-3.1839901,4.7655048,-7.1019479,19.5397965,-11.8583899,2779,2570,0.675693,371.078217,242.221848,0.652751,38.601562
frame_539_2017-09-17_01_07_06.185_1944_613.png,0.7677043,-13.3032412,960,xxxx,Appendic_Unfoc,-19.0293931,13.2458031,-18.8657806,18.6165527,16.4919236,10.8415767,2284,2284,0.714755,301.078217,238.774078,0.793063,27
frame_539_2017-09-16_09_58_07.899_2_1778.png,12.3670051,13.8935172,961,xxxx,Appendic_Unfoc,7.7173956,17.3272879,1.2748633,17.4084078,1.556993,-9.7430045,1376.5,1376.5,0.703912,204.5513,177.644455,0.868459,21.132812
frame_538_2017-09-30_06_04_25.087_1100_353.png,7.8263432,-18.0114678,962,xxxx,Appendic_Unfoc,-13.136792,18.5505231,18.8457519,-16.4163317,-13.7757814,-19.8198379,3748.5,3739.5,0.480069,522.198059,382.619507,0.73271,36.328125
frame_538_2017-09-21_00_08_23.959_1094_31.png,-11.8750524,10.6792975,963,xxxx,Appendic_Unfoc,0.0500504,11.6888205,-2.7656576,11.7080452,-17.7405694,-11.90818,1132.5,1132.5,0.653303,220.409164,161.690018,0.73359,27.726562
frame_538_2017-09-17_01_07_06.185_1474_624.png,15.9852884,10.6546827,964,xxxx,Appendic_Unfoc,-17.7463222,-7.5082133,-7.8678326,4.7390741,-20.5931797,15.261515,2100,2100,0.71271,263.764496,216.373978,0.82033,26.699219
frame_538_2017-09-16_15_15_13.245_1253_1073.png,6.9126881,1.3790332,965,xxxx,Appendic_Unfoc,15.2764894,4.49384,20.2896319,2.1185402,-10.3481985,-15.1603777,1669.5,1669.5,0.722884,224.06601,188.694275,0.842137,21.347656
frame_537_2017-10-06_20_57_23.135_235_1324.png,17.7798947,-8.9166616,966,xxxx,Appendic_Unfoc,4.5961985,-14.1487044,-15.2380243,-7.9429395,5.7727667,-3.2698077,7083.5,7083.5,0.630149,658.055908,502.574646,0.763726,31.917969
frame_537_2017-09-17_01_07_06.185_538_447.png,-17.665727,1.3748604,967,xxxx,Appendic_Unfoc,-7.2852548,1.6262755,18.2753974,-2.4469401,-1.5607622,-5.1761416,2782,2782,0.541403,397.303589,289.356384,0.7283,28.554688
frame_537_2017-09-16_23_42_32.649_1618_1442.png,-14.0196326,16.1543319,968,xxxx,Appendic_Unfoc,4.7147045,-13.0811871,0.5462357,-14.4986561,-0.517781,-1.6519971,2029.5,2029.5,0.625713,328.776703,211.257782,0.642557,50.019531
frame_537_2017-09-16_20_53_26.537_1830_542.png,-7.9586483,-16.8688894,969,xxxx,Appendic_Unfoc,-20.8521197,-20.3777641,-16.9485595,-11.1452061,-13.0332365,4.7820383,746.5,746.5,0.46598,226.89444,152.385574,0.671614,30.160156
frame_537_2017-09-16_15_15_13.245_676_1454.png,-1.4919411,6.5028304,970,xxxx,Appendic_Unfoc,-16.7226102,5.1913715,3.0538257,-10.6614693,0.5081875,11.9847727,1415,1415,0.66761,217.137085,184.326889,0.848896,22.671875
frame_536_2017-09-30_06_04_25.087_1315_810.png,17.7021715,-19.4429072,971,xxxx,Appendic_Unfoc,14.9539837,18.5859311,-10.9274408,-13.1644697,-18.4901805,17.9053549,5658.5,5658.5,0.57096,541.428467,404.49408,0.747087,36.886719
frame_536_2017-09-17_04_59_37.593_0_180.png,-5.2116164,-7.2033035,972,xxxx,Appendic_Unfoc,-0.4335691,10.062311,17.7895852,-1.5046091,17.2091714,-3.1840238,554.5,554.5,0.745296,136.953323,128.015091,0.934735,5.507812
frame_536_2017-09-17_01_07_06.185_0_305.png,-4.8972122,13.9065223,973,xxxx,Appendic_Unfoc,11.663965,-19.2618028,14.0988196,1.6992498,14.4569332,7.7951702,2836,2755.5,0.647819,347.220337,261.095673,0.75196,21.636719
frame_535_2017-09-30_06_04_25.087_1277_1285.png,-16.174304,6.7851354,974,xxxx,Appendic_Unfoc,7.4179076,2.8354714,17.8658538,-2.4530781,-12.4058308,-9.7512929,5520.5,5520.5,0.710123,446.232544,382.539764,0.857265,27.511719
frame_535_2017-09-16_03_16_29.254_639_1460.png,11.6729097,-19.1364436,975,xxxx,Appendic_Unfoc,17.5965376,-7.536682,-10.0508596,0.3199712,9.989999,7.57939,2700.5,2700.5,0.815122,246.5513,220.804688,0.895573,12.265625
frame_534_2017-09-30_06_04_25.087_1071_1764.png,-19.0375764,12.4577388,976,xxxx,Appendic_Unfoc,-6.6109505,-2.8598612,-17.8321476,4.7836642,-19.905915,-6.502878,5462.5,5462.5,0.659882,479.688385,364.678345,0.76024,33.886719
frame_533_2017-09-18_11_59_51.644_49_1638.png,18.4860201,-14.1370837,977,xxxx,Appendic_Unfoc,-11.4746346,9.4895315,-2.3582463,16.3454377,8.2096102,11.549,7872,7872,0.74387,507.671143,435.950378,0.858726,23.429688
frame_533_2017-09-16_03_16_29.254_1182_1245.png,2.0982408,-20.1312444,978,xxxx,Appendic_Unfoc,19.453848,7.2400371,17.2743014,-6.3705369,-9.237654,-10.9754357,2515.5,2439,0.805615,240.693436,222.060593,0.922587,11.542969
frame_532_2017-09-27_00_10_30.061_524_1157.png,-11.4351616,-13.1172435,979,xxxx,Appendic_Unfoc,18.0631561,-16.2244442,-10.2572645,9.3875244,-4.6541774,-6.1098083,1351.5,1351.5,0.606598,233.72287,187.141037,0.800696,23.097656
frame_532_2017-09-21_00_08_23.959_622_735.png,-17.6696118,-6.4552276,980,xxxx,Appendic_Unfoc,-17.765316,0.2913138,-10.1400264,-4.2131656,-11.4578795,-13.9877883,5350.5,5350.5,0.778481,419.688385,376.729706,0.897641,14.667969
frame_532_2017-09-16_20_53_26.537_531_1626.png,16.8848254,-4.2496166,981,xxxx,Appendic_Unfoc,0.1727523,-7.5296907,-6.3360137,0.9111165,-7.0375319,9.5398752,4944.5,4944.5,0.638618,496.516815,427.104523,0.860202,17.101562
frame_532_2017-09-16_14_11_48.478_1549_820.png,2.1749298,-14.0613187,982,xxxx,Appendic_Unfoc,13.8770351,18.9185135,12.6566869,-14.0813805,-17.3982444,5.1665649,1102.5,1102.5,0.962462,131.296463,124.1772,0.945777,1.789062
frame_532_2017-09-16_14_11_48.478_1531_897.png,-1.3726553,18.0589569,983,xxxx,Appendic_Unfoc,-7.4498802,9.7130016,15.8600104,1.4816618,-6.844826,-12.1315061,2315.5,2177,0.67389,340.149261,210.842621,0.619853,29.96875
frame_531_2017-09-17_21_12_02.320_628_1210.png,-7.4654166,-9.3321621,984,xxxx,Appendic_Unfoc,6.028577,-4.4223162,-15.2939291,-0.6097834,13.9445112,-8.8564885,2028.5,1827,0.629241,372.090393,203.143646,0.545952,43.503906
frame_531_2017-09-16_14_11_48.478_306_1038.png,10.7419836,16.7670365,985,xxxx,Appendic_Unfoc,16.2330862,-3.7244801,-14.6198821,-13.0659844,-12.0910428,12.4322086,2474.5,2472.5,0.602534,424.173676,256.903259,0.605656,40.625
frame_530_2017-09-21_19_36_53.362_1739_1729.png,0.9603268,5.5622641,986,xxxx,Appendic_Unfoc,-12.7274565,19.5378814,14.2091146,-6.9405106,-12.5362955,-10.6514453,19973,19973,0.401125,1684.160645,854.452698,0.507346,189.285156
